teamid,uploads_last_7_days,uploads_last_14_days,uploads_last_30_days,uploads_last_60_days,uploads_last_90_days,uploads_last_365_days,users_watching_video_last_7_days,users_watching_video_last_14_days,users_watching_video_last_30_days,users_watching_video_last_60_days,users_watching_video_last_90_days,users_watching_video_last_365_days
963a444936f570318fbe69eb4ac15987,2,4,10,22,22,22,1,1,1,3,3,3
96457e639661096d40858319c3a5ffed,3,9,18,22,22,60,6,8,11,12,12,17
9646c65c8d1d811f0928359c5756c76c,2,3,14,50,55,73,4,5,8,10,11,17
964b75fb5eadb29bc58ea173002958dc,2,9,18,40,47,62,4,12,14,21,22,28
96502411d7aa94fd4f57aec30026242d,3,10,23,40,42,47,1,2,4,11,15,20
9656ee1e2417b5a1574a07b21e933c9a,1,2,4,6,6,6,0,0,0,0,0,0
9657cbe984aee7c3b812070e001f26dc,6,7,12,15,15,27,9,12,12,15,15,19
966042b001f36180eac8e8bc2563ad35,2,7,10,15,17,19,3,6,8,15,15,18
966c5841289d15ab5208b83a9a9aa1b0,0,0,0,0,0,0,0,0,0,0,0,1
966df55a525d524377f39138407040d6,2,4,17,48,50,55,4,7,12,16,16,19
967564a359c9dced95fb88c0ccb7cb02,0,3,9,17,17,25,1,4,6,10,10,18
967d065b4e146f57e582877ca1283346,1,2,3,4,6,6,1,1,1,3,3,3
96815d316dab9ade56c9092f1a9cdf6c,2,6,13,25,25,39,2,6,11,14,15,17
9685648e286379121dc6e3372e996add,2,5,10,18,31,31,5,6,9,10,11,11
968b15768f3d19770471e9436d97913c,8,13,33,66,66,95,8,9,11,13,13,24
968b5390337aed04c970eeafe91772f7,5,9,17,25,25,39,9,9,10,14,15,17
968ec03fb139ec40f357789d93b8defa,3,6,12,27,28,33,5,6,6,12,12,18
9697e63277a2b9f12f17acac93b69599,7,13,31,38,39,47,5,6,8,14,15,23
969bb2dbd0635f035cdda7c92e1af640,4,8,17,43,50,60,5,7,11,14,16,23
969e40bf084349ca37fa2417bebb61d8,0,0,0,0,2,2,0,0,0,0,3,3
96a3e5f95efb2bdcb1353b380759c08c,0,0,0,0,0,8,0,0,0,0,1,7
96ab0ac108c68b3c19874c5155b65f36,3,8,18,30,30,35,2,2,3,4,4,7
96aec071c9737e32c9ee7753379aedba,2,5,9,14,14,14,7,12,13,14,15,15
96bbe1db5d762d8a877ab7335042cf1b,6,9,16,22,25,25,8,9,11,18,19,19
96c9a69f3bb082a8e69fb09f37c591aa,2,5,16,32,33,46,5,7,8,17,17,17
96ce3358bc5ec74a930e13234fecbbf5,3,6,8,19,22,22,11,12,12,16,17,17
96cf23047482f6e1b6f71413f8c15250,0,0,12,23,23,23,2,5,9,9,9,9
96d48a79390d3a97b15be93e834ab9a0,12,13,32,43,48,58,10,14,18,22,26,38
96de20be4eb2c68467e58e4ec9793ec7,5,5,13,29,30,38,4,4,6,12,13,17
96e76211d21b66fbdaf1a05498b4417a,8,14,43,79,92,115,2,2,2,3,3,3
96ecf23fd401439d134f10bbb5a3247b,0,0,0,0,0,0,0,0,0,0,0,1
96eea2fc5cdc79352e4f1350e2cb0275,0,2,10,34,36,42,3,7,13,16,16,27
96f33a031bedc365f0703b48a6d2756a,0,0,0,0,0,0,0,0,0,1,1,1
96f4fe174a39aa580c18e37f028977b7,5,9,26,47,48,55,10,10,11,17,18,19
96f581fdea2016bc1d2a6e65df52c36e,0,0,0,0,0,0,1,1,1,1,2,3
97011bfb6ee589685119df4fd6da087d,8,14,19,37,38,59,6,10,12,15,16,18
971294083842033b7c637bb999e00ffc,2,5,8,12,12,17,2,3,3,5,7,10
9715030bf0d4b20d75eabb4e86df7481,0,0,0,0,0,1,0,0,0,0,0,1
97247ccfddc602d041b27310ae0a8cd9,2,4,11,27,28,48,2,6,7,11,11,19
972afb36f431249abc42e52785e841ec,0,0,0,0,0,0,0,0,0,1,1,2
972fb62edc9bb43960a4c0d95dcea3de,0,0,1,9,10,10,1,3,8,13,13,13
9733ec72d501f31c36cf976bf98fd3d5,0,0,0,0,0,0,0,0,0,2,2,5
973af27c4b1f13e62d2672f2af85e287,6,11,30,53,62,380,6,9,12,17,19,27
974ee29884ae2459d57f5da3218e7b6c,2,4,17,27,28,39,5,8,8,8,8,8
976020f6598ee975f99aba697182546e,2,2,4,9,9,9,1,3,4,7,8,11
9760add8fcb11897ea901ca9cc5bf3f9,4,6,6,6,6,27,2,2,2,3,3,4
9770eb65dfb1c8dacd19eb61a2c03418,4,8,24,42,43,62,10,12,15,16,16,20
9773983b6f11e5fe395cfde36144ab49,1,3,10,15,15,25,1,3,3,7,8,11
977f8cb64beab0e78ad961400324c140,6,11,23,49,68,89,6,9,9,11,14,19
97863847482b9ee53ef5bba05dc8e1c2,3,4,13,39,54,65,6,6,10,19,19,22
978c4546701552816eadf6639f10f3d4,6,9,32,45,52,52,6,9,12,19,21,21
97944d0ef8480c15f993b9c7186934f1,2,5,7,14,15,23,3,4,7,12,12,17
979683c5c192f2726da28f5df0f34364,0,0,0,0,0,2,0,0,1,1,1,3
97978f3dcc6526857defc83b02b290ef,0,0,0,2,6,8,0,0,0,3,6,9
97987cb8d63e3d13b4f9f450d8305056,0,0,0,1,1,1,0,0,0,1,1,1
97aaf196550e2adda73723c0415a2b39,2,3,7,11,11,15,8,10,14,19,22,28
97afa6a4c2b8920ed266f1fecd2bf539,0,2,11,26,39,39,1,3,6,12,12,12
97b400e23ce1bfc7fe6a73ae7273733e,0,0,0,0,0,0,0,0,0,0,2,7
97b4e07d48eaae824e8231f94df3a301,0,5,8,8,8,18,7,16,17,17,17,29
97b8d1b6b4fc3a5431123ae014a96bd6,4,7,14,20,24,29,3,5,6,13,13,18
97c0a1427be208a8ca50e879baa895c4,10,15,22,50,53,85,5,7,7,11,11,18
97c96e074ad0d1dc24266f5ea3547c41,0,0,2,6,6,6,1,2,3,4,4,4
97d98119037c5b8a9663cb21fb8ebf47,2,13,30,76,86,110,6,8,9,14,20,38
97dc61a41ac1d86b8f27cda328aad074,4,7,12,26,26,39,2,3,6,14,14,19
97ef0d85cf65b350b0c71c9abdcfe67e,5,11,22,48,57,79,1,4,5,17,18,22
97f2214b84003c92fb490052f15fc2d1,3,6,20,34,34,51,6,7,7,10,10,17
97f59593ea116ffeac4aae79181c2d86,3,6,14,34,37,58,1,3,3,5,5,6
97f900745308b53de616a7f9d6f07d40,4,13,26,51,54,54,11,14,16,21,21,21
9819b74839b43d1bb40d08abc9d24fb3,2,4,15,32,42,60,6,8,12,16,16,22
9822faefadb6807806711e388accf4c7,21,38,72,105,111,143,28,28,29,34,34,43
983cf4f0684d41c583823f2446e52bf7,1,6,7,14,14,20,1,1,2,5,5,11
983f31841e062240c93e87134f0bc0d8,4,4,10,16,18,18,3,4,7,8,8,8
984548ec6f802130933c006e42bb8159,5,7,13,29,34,52,14,15,16,19,24,29
984a7c7a9e5e85351df286d4854ba13b,2,10,22,32,40,45,12,12,17,19,19,20
9853f873190b391115dd68774382bcba,5,15,35,35,35,35,2,2,3,3,3,3
985c751b28318a5c5746834a0f26e050,1,2,7,15,29,29,4,6,8,15,16,16
985d6ca0fc229077559230a0acbf1a52,6,10,22,35,42,65,3,4,7,14,14,17
98603ecd0f5290930d97542ab3207254,0,0,0,0,0,3,0,0,1,2,3,8
986883fcdffcecea1e080bccf3f653c7,1,2,4,10,13,14,2,3,4,8,11,14
986fe90f0fa3a41e4cf9dbd137c521b0,1,4,9,34,50,50,6,7,7,11,16,16
9872fa97580ed34c9f30efcdab11e47a,4,8,16,26,30,43,9,13,19,27,28,51
987452c384e4dde85365e19cb6cb5ea2,5,6,8,15,15,18,3,4,4,9,10,19
987581a99586d19c524adc1de15e55fa,2,15,34,59,69,74,3,4,6,10,11,16
9884bfb6c4e8914720829708e508f822,7,9,15,32,34,50,8,11,13,15,16,19
9891558484c899974996f6a3a2c4aa3d,0,0,0,1,1,1,0,0,0,1,1,1
98953d9c81f68c12c882edfcb2f1bcfd,2,11,26,49,53,67,7,10,12,13,14,21
98992efb6af29e7d37d6b020af7bce0a,6,9,21,55,59,79,6,6,7,11,11,12
989e256542a3ad065ff94943397c5531,0,3,4,8,8,8,3,3,4,12,12,16
98a3ec15f44e451cd27fc7bd4db86947,1,2,8,13,13,21,7,7,9,17,19,24
98a7dfaf4cde6bc461af01dc504f9249,4,9,15,23,24,26,2,3,3,4,4,5
98ad5fd2c787eb91c5d5ceafbaf1ff51,4,9,16,28,30,44,2,3,3,3,3,4
98ad7a07b2d2aadf89c1dfc3a9d2e82f,1,2,3,7,8,8,0,0,0,1,1,2
98b50645fa233935a712ada8f837944f,0,0,0,0,0,0,0,0,0,0,0,1
98b92e1a45c28b2d99c60f435d052cde,7,12,19,30,30,44,6,9,11,13,13,18
98b9953a552916fcad1855cad3242153,0,0,2,2,2,2,0,0,1,3,3,4
98bb4878003ded6a0656f30b5fe429cd,5,8,16,24,24,37,1,1,1,1,1,3
98c8e90c538959e074e80c55a532e1bc,9,14,34,51,70,83,3,4,4,5,11,15
98e4ab9be1e69183883b560444edd94b,2,4,6,13,14,20,4,5,6,13,14,21
98e711821f13481647d31a1fcbb2b188,3,7,17,27,37,58,3,5,10,13,16,21
98e7dfe97f9753b9b9a7bf54f215e003,3,9,24,48,69,91,5,7,9,20,24,29
98ea3c8ea1fac33629f7b7c5ab906647,4,9,13,17,18,23,13,14,14,18,20,25
98eb573ff019b2f5725efdcf36dc19f3,7,13,29,71,74,81,17,21,28,32,34,46
98f48598a659b87af4325fbe84f5342b,3,6,10,15,16,18,2,4,4,8,9,12
990cf3bdc5f9fb596d34547a72a9ba85,4,9,17,31,31,55,8,9,11,13,13,17
99113167f3b816bdeb56ff1af6cec7af,3,5,12,16,18,25,6,9,9,13,15,20
992917fef90d61a21c39f00090f38c9f,7,13,23,35,37,46,9,11,11,14,16,24
992f0fed0720dbb9d4e060d03ed531ba,9,15,28,47,47,63,7,9,9,9,11,13
9931b0cf367f22611cbaaed0fd9ff883,6,7,9,17,19,31,11,12,14,25,26,32
993764a234b4d1aa3c71942520044ad8,4,7,11,19,31,37,7,9,10,12,12,16
993a76cc8e0961907a7a43c1d2131459,4,11,16,28,29,47,1,1,3,4,4,4
995ca733e3657ff9f5f3c823d73371e1,8,18,30,47,47,80,6,10,10,15,16,25
99687a6dea1f3384dc5afa74b60efbda,4,7,16,37,38,65,4,5,5,7,7,8
996c5c38bd6e629241ee7b1e2758855c,0,0,0,3,3,3,1,1,1,6,6,6
996c7298790f99922ae538aa3f087fdd,4,5,8,15,15,15,4,4,6,12,12,12
9978e9e9fb93fb29863fa07903d01010,1,2,4,7,7,12,6,7,8,16,21,28
998bcca99c3c8cb5fdd831ba2f0fe183,5,8,14,17,17,27,6,7,7,11,11,13
99960e4d35d6a7ff650a7478dfc6455c,3,6,6,13,13,13,5,5,9,13,13,16
99a323eec84379515f9f40f63d8f1ff5,0,0,0,1,1,1,0,0,0,0,0,0
99a9dd385595aeda836a0198c5f4a359,3,4,10,19,19,23,9,10,10,15,15,19
99b07ce94a935e5a5f9e8a31297d3140,8,14,26,43,49,81,9,11,12,16,18,24
99b1b7710ec44b2308ff1392746fc10f,4,11,21,48,72,102,7,9,11,18,20,24
99b42819a0f10413188f697be65152ed,4,8,11,26,30,41,1,3,3,6,8,12
99c2435f370fa0921fe8347885dd7694,2,5,8,19,21,21,5,6,6,12,14,16
99c66e7da072ece343f1033ff7fd011d,2,3,4,10,20,20,1,3,5,9,13,15
99c993c8e5c571a49c1ce9df3d89e37a,2,7,13,20,20,41,7,8,12,16,16,23
99ce11be28659ce5cb0a3ec79a5f06df,4,6,25,47,47,51,4,5,7,9,9,13
99d0f79ec98f0fd3bb26d46601cf334d,0,0,3,12,12,12,1,1,4,7,9,9
99d214e96b820c3b3ee56a3ab03f1209,2,4,5,9,12,15,0,1,1,12,14,16
99d56e2748761d14e8cde20a3aa523a4,7,10,15,18,18,70,1,2,3,4,5,16
99db7dc5ba00d6e32a0213afd489a396,1,3,7,15,15,16,8,13,19,23,23,24
99dc966c453c206a08f556fba1abd262,0,0,0,0,0,0,0,0,0,0,0,1
99ed0bdb80d043a60626490088b1c9b8,2,4,9,20,26,33,3,5,5,9,10,11
99f35ee2a4c051e669b4d9059dda134b,4,9,21,54,65,104,1,4,6,14,15,21
9a083c2d0d3d20f90c174efaa17f646c,0,0,0,0,0,0,0,0,0,0,1,4
9a08b91067a3b0521089bb767fd2b705,2,2,5,8,8,8,2,4,4,5,5,5
9a0fc7f0ebfe60749dc65e89865c1f8e,2,6,19,27,27,27,2,3,3,10,10,10
9a16b4b95d48524a9bf1bd5be196bb8c,1,4,7,19,21,36,6,7,7,16,21,30
9a18c77572a2181f8bb6a4b13921a606,3,5,9,18,19,26,9,10,10,13,13,19
9a1c3e067eea344878d38f0adcfd0856,7,16,30,44,47,78,7,8,14,20,21,27
9a25ea1f0998c4658766be0d31090fb5,1,3,16,35,52,64,4,10,20,23,24,30
9a2badd5fff429fd24cae1d3ae4253c4,0,0,0,0,0,0,0,0,0,0,0,1
9a2c418bb8f9b3edd8b5f0a50584b3bc,0,0,0,0,0,0,0,1,1,1,1,1
9a2e9825ffe74a376ba6732fee0c6d9e,3,8,12,23,28,64,4,5,6,10,10,20
9a5474fb268b3c18c5f6c3ff73cad093,1,2,3,10,19,19,1,3,3,10,14,14
9a68cf6f07ae58a6d954dda1fc2992d6,3,8,26,45,48,96,3,5,8,18,19,21
9a706a7e205af67d5986dd0d6d1befa3,2,5,10,19,24,32,2,2,6,8,8,14
9a8120895751f2b7c8cedf312c113d00,7,10,22,41,42,56,12,12,12,15,17,23
9a84af5408986faab11f648a07867d84,3,4,11,18,21,30,10,10,11,14,14,19
9a8846291e1f93f59e6bc097c8d61a3b,4,6,6,15,15,15,1,1,1,2,2,2
9a9d53c38badba2284af0da4ef86b358,1,4,9,22,22,41,0,0,2,3,3,6
9aa0b519dff089b55364388b5fb236a3,3,5,12,20,20,30,4,6,6,10,10,18
9ab845fb7fcac1fa9d97308137e8ea47,4,7,17,24,27,27,9,11,11,15,15,15
9ab8ec69195ce6627eb9c2d215eb8852,4,8,15,26,26,44,4,7,8,14,14,23
9ac1915195941a1f80c68847e1496021,1,5,12,20,20,31,3,3,4,4,4,4
9ad869837fac24698bc56ead9e0dae24,2,6,13,19,25,32,4,6,9,10,14,22
9ad97add7f3d9f29cd262159d4540c96,10,13,34,61,61,97,10,11,12,16,16,23
9ae18da2744b2e8ef15b50b512a44a99,11,18,25,36,37,81,4,5,6,8,8,9
9ae782e31c7b7d4fd0e7dbde03909519,4,7,19,24,25,52,3,4,4,6,6,12
9af033685b7ada908255d51e9d963d7c,2,4,9,27,34,44,9,12,15,20,21,24
9b07f50145902e945a1cc629f729c213,5,11,17,43,50,58,3,6,6,16,18,27
9b0bc60e69afcb37bb74a4f4c5ec79ca,2,5,8,12,12,12,3,5,5,8,8,8
9b0e6e89e6c32fcc7cacf3f4a5a78c62,7,12,24,48,52,106,8,13,15,23,25,35
9b15dd90cd6253fea97d6712c61c843c,2,3,5,6,6,6,1,3,4,9,9,9
9b1d3eeb3de7595015471685a340615f,0,0,0,0,0,2,0,0,0,1,1,1
9b27a289cf20f34c6a94fa52ebd9461f,2,4,13,24,24,38,13,15,24,33,33,42
9b2f00f37307f2c2f372acafe55843f3,2,3,8,16,28,51,2,3,5,11,12,12
9b32d1abebe91e083347ba91f0a0fe09,2,5,8,15,15,15,5,6,8,11,11,11
9b35a2a0787f1e2a71da5efe7f9306fa,0,0,1,7,7,7,0,1,3,5,7,7
9b3d616efffb52751fd968db82ece52a,2,5,9,19,19,31,6,8,8,13,16,18
9b3f20fdacb4da57edbc5263ca3f7e55,3,5,13,20,23,35,2,4,7,11,12,13
9b41d9d549e22e2e29d4442c74ea3ec4,5,11,24,43,43,70,13,15,20,24,25,30
9b50be8436cff7866765eeba5c0872de,2,5,20,55,60,61,2,3,6,12,13,14
9b55b0297fb613a7207c3aaef34bb791,1,3,7,12,12,12,1,5,8,9,9,9
9b6071e754be7ccf90b4d25e9d9b65a0,4,4,4,4,4,4,0,0,0,1,1,1
9b74d48358a9ba1330f43d71c260478a,2,4,6,8,8,8,7,9,10,10,11,16
9b78142c0d0acb2407de7eaed1a9474d,3,4,10,34,56,59,2,5,6,10,13,17
9b797824b1ed61feb7e634eb58602906,1,5,7,13,14,14,0,2,2,4,6,6
9b79bebfe6429ad2072b8c1b33b24565,0,2,13,25,32,39,1,6,8,9,13,20
9b7c8784f268e540f9e15d8978b2a406,4,9,21,36,36,47,9,12,12,13,13,16
9b7ffb535979e1146c7ec1adb182e685,2,7,15,28,33,54,7,9,11,14,14,23
9b9f469ab30e06ec9706abcf0819b7f8,0,2,8,30,38,38,0,0,0,1,1,1
9ba4fd7352270802e7437a1293e94540,0,1,1,5,10,10,0,0,0,1,1,1
9ba662df0fa19c1b3a4a89cb5f7f6079,0,0,0,0,0,3,0,0,0,0,0,2
9ba741d145506e45b3a9eaee2c6e264c,0,0,0,0,0,0,0,0,0,0,0,2
9ba76b4030df6a68b889494da974a036,10,22,45,84,101,101,8,9,12,16,18,22
9bbb4f5b37658e8d265cd98c5270e5e8,2,4,7,14,20,28,4,5,9,12,13,18
9bcdafd064bafad431e15ddb3d85dcf9,3,6,14,33,44,44,3,5,7,11,13,13
9bd8666a666712b4611dafb483cf8da7,4,6,13,24,28,36,6,9,12,15,16,21
9bd93e38a1d4784652eb68d3fc3a9f5e,0,0,1,2,2,2,0,0,0,1,2,6
9bdc58e15cea6fbe66c85c8051307851,2,3,10,23,23,31,6,6,8,10,10,13
9bde09f29256de88f4897345646c850c,6,9,10,20,27,30,7,7,8,15,15,17
9be1fd1f951520e9c823223943b8ec2c,2,6,11,20,23,23,4,6,7,10,11,11
9be26e84d861d931dbdbda2a6fd17d05,0,0,0,0,0,5,0,0,0,4,4,14
9bf163e13cef05d1a1f7798372191dbf,0,0,0,0,0,1,0,0,0,0,0,1
9bfecaab7c730f838a44d18ac4f0a719,4,10,24,46,46,54,3,3,6,13,14,20
9c0f1591466ac536b602d845c2097a30,6,8,15,26,26,26,11,12,12,17,17,17
9c17dac2a213be51cb1d19082123fdfb,3,4,4,19,30,30,6,8,10,21,22,22
9c26d510a909da6b5fda4aa08a2c6588,4,10,21,34,44,54,4,6,10,20,22,28
9c29f01a4ae40cdb8faa5ae8d32e130e,0,2,3,7,7,16,0,0,2,7,7,10
9c2bfc99dad33cf3d6ba5687b3fb5253,1,6,8,13,13,13,0,1,1,1,1,1
9c2df15d6f2ebbd523b341558c3cb79a,0,0,0,2,2,2,0,0,0,0,0,0
9c300b9f50804a3f7d559bf20f64a1c8,5,11,23,38,42,61,10,10,10,12,14,22
9c44c2be3b308bef9d4e36d447d27f8e,0,0,0,0,0,2,0,0,0,0,0,0
9c563e712a8656f9a9db8a99ed3b38b6,3,6,10,17,22,39,5,6,7,8,8,11
9c572f397dd4ab556080770275189ea5,5,7,10,19,19,21,3,5,6,7,7,11
9c5a29534d9561348e2fbb12e03d3ce0,2,4,21,35,39,64,0,0,4,6,6,10
9c5e25cec983146525f51627fc85c0bb,4,4,4,9,10,10,0,0,0,2,2,2
9c669207314a83f86b0dd1e15788914d,0,0,0,0,0,7,0,0,0,4,4,9
9c69944f56348e66da9090d3eb484d46,6,20,50,84,87,147,8,10,13,18,18,28
9c754b6096165a98b985dadf240be354,2,6,17,32,34,34,5,11,12,13,13,13
9c75a6774ba6de2b8138fe0c3a8d1eff,4,7,16,25,25,25,3,3,3,7,7,7
9c7b8ea2f6f2506f9798f270996fb4fc,1,4,8,14,14,23,6,7,11,17,17,21
9c7f37f5c187f662eaf7d0df83ac8804,7,12,32,64,75,87,8,10,13,22,22,26
9c810c5750860c570e4539fdc296436e,2,3,5,13,16,21,4,9,9,12,12,15
9c8a20e53d180707a4a7be902955b7d8,0,0,0,2,3,3,0,0,0,15,22,22
9c93b656c01e1a8959317dceac939239,3,7,11,23,29,36,9,11,13,17,18,24
9c9b3c51fe9488eaefdc3f1a3095e642,3,6,16,32,41,41,3,4,6,8,8,8
9c9b99ca6d934d5f49a87743a2178453,1,5,10,18,29,39,8,11,14,18,18,29
9ca6007d03307e40da62672b324a62b2,9,10,21,38,39,71,6,6,9,12,13,27
9cb05f99e86897f060e46a43d6c9c534,4,5,8,14,15,20,4,4,5,9,11,13
9cb3ef1a63719060816d90cdd25e8e28,10,17,26,49,49,75,9,11,11,13,14,19
9cba1a012850baf3b1aa6a367725ad5f,11,21,28,40,40,59,4,4,5,8,8,10
9cc1647ae4b453002f9de822603bade3,0,0,0,0,0,0,0,0,0,0,1,1
9cc38fba0b52be891d8c90da8431be17,7,17,33,57,76,90,7,11,12,19,20,26
9cd124be0dc3358ae5f8936f4686598b,0,2,5,9,12,12,0,0,2,4,7,7
9cd187601eba5c3c7dc953aa0eb5d111,0,0,0,0,0,0,0,0,0,0,0,1
9cd5f8538d02ee0f1ce296a00257907a,4,9,40,72,83,97,10,11,13,16,18,25
9cd78264cf2cd821ba651485c111a29a,11,21,36,59,77,92,8,11,14,22,27,33
9cdaafd1ff386bc2cab2dc9a6acd9063,0,4,6,13,13,17,0,4,4,10,14,18
9ce41fe47f0ccfd16dbf617cbd5cf050,9,20,38,54,73,76,2,4,8,14,15,20
9cea8fe6a2f971e03017b15abcdd7514,23,30,51,61,61,86,5,6,7,10,12,17
9cf10ccb986fae06d95f8dfcb8597c1b,11,16,21,33,36,36,3,3,5,14,15,15
9cffc4b3a2a9e3e1d094f5980f080593,3,7,9,16,18,26,4,4,5,10,12,17
9d04e0d318b6c6cb6bba226426a32615,2,4,14,63,80,93,6,8,8,11,12,16
9d1b10a90bb0dec4a0fdab399702f85b,1,5,7,18,20,44,3,10,11,13,14,24
9d20d9d0dd180407d168af5a5f560c50,4,8,14,32,32,69,3,3,3,10,10,19
9d21658d922601de98b8bfb958ab5829,6,15,27,59,75,77,2,2,4,11,13,14
9d2512bc004a438ed38300c02e52fb01,0,0,2,8,8,12,0,3,4,5,6,8
9d2682367c3935defcb1f9e247a97c0d,7,13,20,32,32,44,3,4,5,13,13,14
9d29282874440717078f3bff5a880c42,0,0,0,0,5,11,0,0,0,0,3,5
9d34d8877c2c7cd8e50336887f9360c7,0,0,0,0,0,0,0,0,0,0,0,3
9d46dcfde3e2331b4486d879cf8c7b43,5,9,19,30,33,42,0,0,1,2,4,6
9d481bed5a9c9525de341ae36960f26b,1,5,6,13,13,16,0,1,1,1,1,1
9d4d16f3c477649b6491e5002231f0f8,1,4,7,13,13,18,2,2,2,3,3,8
9d51482b605cc1b27bf40b63218ac294,2,4,8,14,19,25,2,3,5,10,11,19
9d5dd478fe596eedfc354a5c070ff6ea,2,5,19,34,36,53,4,6,8,14,14,21
9d5fcdd9016a8e52af9f13e28be71456,2,11,20,30,30,43,6,8,11,13,14,25
9d67b0284c2caf6ad412db085a4838b5,4,9,37,61,63,73,9,12,15,18,19,23
9d68921dda4ed7bbab666f9f5932c71d,3,8,17,21,21,36,1,2,4,10,10,22
9d699021c6cc504a01af6d443312ff0b,4,9,13,28,36,37,8,10,13,16,20,25
9d7c3db80b46b9f22257017009aea27f,0,0,0,0,4,4,1,1,1,2,7,11
9d822b2f3a1911d9400a1dfb6dfd854a,9,17,34,46,55,127,9,13,13,20,23,32
9d873ce3a822fe4a3606ceb5e69ffc7b,5,7,20,60,60,89,0,0,0,1,1,2
9d949c3d8baa0f9df6f22c4661946a61,2,3,8,35,47,52,6,6,8,12,12,18
9d99197e2ebf03fc388d09f1e94af89b,4,6,11,15,15,25,7,10,13,14,14,28
9da8fedc56ef1fb21594484389fae710,2,5,13,28,34,44,3,4,6,11,11,11
9dafc1a82f94156915f014a9eb968d70,8,16,25,36,36,62,7,9,10,17,19,23
9dbcae8170aab33b716c47d5ef1edc66,1,2,4,10,10,16,0,0,1,6,7,10
9dbeabcf967ab15144d7e8f79fe90547,0,0,0,5,5,25,0,1,1,2,3,7
9dc9a9e00ec4817a541f7889e4d17eba,7,14,24,48,52,62,8,12,15,19,22,28
9dcaea596aa3d815264353f4211ae362,2,6,8,12,18,36,8,10,11,14,15,22
9de0132aca706b9fe02e0b558396d32a,0,7,15,29,48,72,1,10,14,17,19,27
9de502612561c4755182a3741902d6d0,1,3,15,29,32,42,0,0,0,4,5,11
9ded790cea07ffe1b367a12cf92ae6eb,5,12,28,48,51,78,7,8,11,15,15,24
9df368758003d1f5998aedb682eecfb9,2,5,21,59,66,86,4,6,10,13,17,27
9df6df6ff27d58b8b3ff129eabf4a833,4,8,18,32,32,42,10,11,14,21,23,26
9dfcbc9897ad8f393da9c34d4883524f,8,22,46,76,88,100,10,12,14,22,25,34
9e0875b2afc5d674ed3e6dc04ac2c67e,1,3,4,6,10,12,4,4,5,9,11,14
9e08dcc5810a6634b20a0bc2e7115894,0,0,0,0,0,0,0,0,0,1,1,4
9e0dcd69563a6aa22072ae26524e471a,0,2,7,10,10,10,0,2,3,11,11,11
9e0ec114fb865795a935f6fd2feb04f0,7,20,57,103,127,163,6,8,12,21,23,32
9e0fbff1116671689ddaf7833d23c323,1,3,4,8,8,8,0,1,1,1,1,1
9e11789ea27d71071c31411867ace7d1,0,0,0,0,0,0,0,0,0,0,0,3
9e14210e806b364e1e92865e88307318,3,6,18,32,39,53,2,3,3,3,3,3
9e20aa8fc8359119cbe8bf8367bfb1f7,0,3,15,30,33,48,4,12,12,16,19,25
9e245c34a5110468cf04288e80bbf4de,2,4,15,33,43,51,10,14,16,18,18,25
9e278f5bbf01364212da3bb8c4f80438,0,0,2,13,17,18,0,0,3,6,11,12
9e29e0537225d5aa7273f41455a733f0,2,3,7,30,56,102,5,6,7,13,14,16
9e3d8c099503a01f90c73f709b8c62a6,2,5,9,13,13,13,2,2,2,3,3,3
9e3e4cf1277809df9ed84c0fff455f1b,6,11,17,40,45,71,2,4,4,15,15,21
9e3f763ab5d884a2997dd396c4198cc8,0,8,9,9,9,9,0,0,0,0,0,2
9e4abed40e42febd5261fde2de45f76f,0,2,4,7,7,12,12,14,14,16,17,23
9e4e23ca73b408749adfef948bacf01c,3,4,8,18,28,39,7,9,10,14,15,18
9e544f182a95fdc45c35fb93c17e5ae3,33,49,71,104,110,215,9,13,13,15,16,22
9e61f891624045c04eb06f7232b7e748,6,12,27,44,57,92,2,5,8,9,9,13
9e62bf3fb3a45a07d88952f0946a4dde,9,21,38,79,86,147,14,16,17,28,32,44
9e717dcbce29901c0cedc0318ee37d17,2,2,5,10,12,12,4,4,7,15,18,22
9e7353e1068ef823670b3edd92e7a33f,1,2,4,5,5,5,4,4,6,10,10,10
9e7c75dad869b2691a339a70cf105f0e,5,6,8,14,26,28,8,9,11,14,17,20
9e80537da743a936b9257b56182f3bf0,3,9,17,32,44,46,10,11,13,16,16,16
9eae1dd75c45bd2bbff49640b2a918bf,4,7,19,28,29,38,2,3,5,10,10,14
9eb11633271f805de685b6d14672f251,3,5,11,26,44,47,3,4,6,10,10,16
9eb34c58325ea6e7623074082571a75b,2,3,19,42,52,53,5,9,12,17,24,25
9eb66b37189ce9415675642beb01b821,0,0,0,0,0,0,0,0,0,0,0,4
9ec04091466e231d20d349c52a689a21,2,6,19,38,42,49,2,3,3,7,13,18
9ec86d4c4a3d7d61426fca2e5c82f243,1,1,4,8,8,16,10,17,18,23,26,37
9ece0636726ae1fd207f50120b7affed,0,2,6,14,19,19,6,7,10,14,14,14
9ed0e8da9018e94c9a7ca3d6356561a4,8,13,29,43,45,59,8,12,15,15,17,19
9edc179317c37548dd16189e8b8e68d5,5,12,24,42,61,62,4,6,7,10,11,12
9ef4f216ab7420fe60052c2066c11c19,8,13,17,23,24,32,4,4,7,24,28,30
9f0081372248525b913fdf3a29f8f00d,6,12,32,49,49,92,7,9,11,13,13,18
